household_id,device_model,firmware_version,plan_type,region,num_nodes,connected_devices,tenure_days,signup_date,churned
HH-01135,eero 6,6.2.0,Basic,Midwest,1,13,286,2023-03-21,0
HH-01136,eero Max,6.4.0,Basic,Southeast,5,28,1064,2021-02-01,0
HH-01137,eero 6+,6.5.0,eero Secure+,Midwest,3,20,207,2023-06-08,0
HH-01138,eero 6+,6.4.2,eero Plus,West,1,11,1012,2021-03-25,0
HH-01139,eero 6+,6.4.2,eero Secure+,Northeast,1,11,426,2022-11-01,0
HH-01140,eero Pro 6E,6.4.0,eero Plus,Southeast,3,16,566,2022-06-14,0
HH-01141,eero 6+,6.3.0,eero Secure+,Northeast,1,18,667,2022-03-05,0
HH-01142,eero Pro 6E,6.2.0,Basic,West,1,16,295,2023-03-12,0
HH-01143,eero 6+,6.5.0,eero Plus,West,3,22,1014,2021-03-23,1
HH-01144,eero 6,6.4.2,Basic,Midwest,3,24,433,2022-10-25,0
HH-01145,eero Max,6.2.0,eero Plus,Northeast,3,17,168,2023-07-17,1
HH-01146,eero Pro 6E,6.4.0,eero Plus,Southwest,2,22,98,2023-09-25,0
HH-01147,eero Pro 6E,6.4.0,Basic,Southwest,3,20,834,2021-09-19,0
HH-01148,eero Max,6.4.2,eero Secure+,Southeast,5,33,206,2023-06-09,0
HH-01149,eero Max,6.5.0,eero Secure+,West,2,18,574,2022-06-06,0
HH-01150,eero Pro 6E,6.4.0,Basic,West,3,21,330,2023-02-05,1
HH-01151,eero Pro 6E,6.4.0,eero Plus,Midwest,4,22,1044,2021-02-21,0
HH-01152,eero Pro 6E,6.1.0,Basic,Midwest,3,27,675,2022-02-25,0
HH-01153,eero Pro 6E,6.1.0,Basic,Southeast,3,24,428,2022-10-30,1
HH-01154,eero Pro 6E,6.2.0,eero Secure+,Midwest,1,11,786,2021-11-06,0
HH-01155,eero Pro 6E,6.1.0,Basic,Southeast,2,20,602,2022-05-09,1
HH-01156,eero 6,6.4.2,eero Secure+,Southeast,3,23,85,2023-10-08,0
HH-01157,eero Max,6.4.2,Basic,Northeast,3,21,411,2022-11-16,0
HH-01158,eero Max,6.2.0,eero Plus,Southeast,5,25,500,2022-08-19,0
HH-01159,eero 6,6.4.2,eero Plus,Northeast,1,15,664,2022-03-08,0
HH-01160,eero Pro 6E,6.2.0,Basic,Midwest,1,18,772,2021-11-20,0
HH-01161,eero 6,6.3.0,Basic,Midwest,1,16,64,2023-10-29,0
HH-01162,eero 6+,6.3.0,eero Secure+,Midwest,3,20,1005,2021-04-01,0
HH-01163,eero Pro 6E,6.3.0,eero Plus,Southeast,1,16,50,2023-11-12,0
HH-01164,eero 6,6.3.0,Basic,Southeast,3,21,294,2023-03-13,0
HH-01165,eero Pro 6E,6.4.0,eero Plus,West,2,19,486,2022-09-02,0
HH-01166,eero Pro 6E,6.4.0,Basic,Midwest,2,18,979,2021-04-27,0
HH-01167,eero 6+,6.5.0,Basic,West,1,12,412,2022-11-15,0
HH-01168,eero 6,6.1.0,eero Plus,Southeast,4,29,564,2022-06-16,0
HH-01169,eero 6,6.2.0,Basic,Midwest,3,22,1092,2021-01-04,0
HH-01170,eero Pro 6E,6.1.0,eero Secure+,Northeast,5,30,1013,2021-03-24,0
HH-01171,eero Max,6.4.2,eero Plus,Midwest,3,17,1075,2021-01-21,0
HH-01172,eero Pro 6E,6.1.0,eero Secure+,West,1,16,76,2023-10-17,0
HH-01173,eero 6,6.4.2,eero Plus,West,1,14,775,2021-11-17,0
HH-01174,eero Pro 6E,6.4.0,eero Secure+,West,5,25,568,2022-06-12,0
HH-01175,eero 6+,6.4.0,eero Plus,Southeast,3,18,708,2022-01-23,0
HH-01176,eero Pro 6E,6.4.0,eero Plus,Midwest,1,19,1013,2021-03-24,0
HH-01177,eero 6,6.2.0,eero Secure+,Southeast,3,25,74,2023-10-19,0
HH-01178,eero Pro 6E,6.2.0,eero Plus,Midwest,2,9,304,2023-03-03,0
HH-01179,eero 6+,6.3.0,Basic,Northeast,2,21,1014,2021-03-23,0
HH-01180,eero Max,6.4.0,eero Plus,West,1,17,261,2023-04-15,0
HH-01181,eero 6+,6.3.0,eero Secure+,West,4,22,115,2023-09-08,0
HH-01182,eero Pro 6E,6.2.0,eero Plus,Southeast,1,14,206,2023-06-09,0
HH-01183,eero Max,6.5.0,eero Plus,Southeast,2,16,667,2022-03-05,0
HH-01184,eero 6,6.1.0,eero Plus,Northeast,2,16,617,2022-04-24,1
HH-01185,eero Max,6.4.2,eero Secure+,Southwest,1,20,632,2022-04-09,0
HH-01186,eero Pro 6E,6.4.2,Basic,Southeast,2,17,667,2022-03-05,0
HH-01187,eero 6,6.3.0,eero Plus,West,1,21,143,2023-08-11,0
HH-01188,eero 6+,6.2.0,Basic,Southwest,2,17,1028,2021-03-09,0
HH-01189,eero Pro 6E,6.2.0,eero Plus,Midwest,5,25,641,2022-03-31,0
HH-01190,eero 6,6.4.2,eero Plus,Midwest,2,23,180,2023-07-05,0
HH-01191,eero 6+,6.4.2,Basic,Northeast,2,15,613,2022-04-28,0
HH-01192,eero 6+,6.4.2,Basic,West,2,18,1017,2021-03-20,0
HH-01193,eero Pro 6E,6.5.0,eero Plus,Midwest,3,23,399,2022-11-28,0
HH-01194,eero 6,6.4.2,Basic,West,4,25,1004,2021-04-02,0
HH-01195,eero Max,6.2.0,Basic,Midwest,1,14,101,2023-09-22,1
HH-01196,eero Max,6.3.0,eero Secure+,Southwest,4,26,889,2021-07-26,0
HH-01197,eero Max,6.4.2,Basic,Northeast,3,19,382,2022-12-15,0
HH-01198,eero Pro 6E,6.3.0,eero Plus,Midwest,3,17,1064,2021-02-01,0
HH-01199,eero 6,6.1.0,eero Secure+,Southwest,1,12,839,2021-09-14,0
HH-01200,eero Pro 6E,6.4.2,Basic,Southwest,1,12,770,2021-11-22,0
HH-01201,eero 6,6.4.0,Basic,Southwest,3,23,667,2022-03-05,0
HH-01202,eero 6,6.5.0,eero Plus,Southeast,4,25,182,2023-07-03,0
HH-01203,eero 6+,6.4.2,eero Plus,West,3,19,415,2022-11-12,0
HH-01204,eero 6+,6.2.0,eero Secure+,West,1,15,720,2022-01-11,0
HH-01205,eero Pro 6E,6.5.0,eero Secure+,Northeast,1,19,168,2023-07-17,0
HH-01206,eero Pro 6E,6.3.0,eero Plus,West,3,16,235,2023-05-11,0
HH-01207,eero 6+,6.3.0,Basic,Southeast,3,22,125,2023-08-29,0
HH-01208,eero 6,6.4.0,Basic,Southwest,1,23,755,2021-12-07,0
HH-01209,eero Max,6.1.0,Basic,Southeast,1,18,347,2023-01-19,0
HH-01210,eero 6+,6.4.0,Basic,West,2,12,541,2022-07-09,0
HH-01211,eero 6+,6.2.0,eero Plus,Northeast,3,18,48,2023-11-14,0
HH-01212,eero 6,6.4.0,eero Plus,Midwest,3,19,436,2022-10-22,0
HH-01213,eero Pro 6E,6.3.0,Basic,Southeast,4,21,998,2021-04-08,0
HH-01214,eero Pro 6E,6.4.2,eero Secure+,Southeast,3,25,892,2021-07-23,0
HH-01215,eero 6,6.4.2,Basic,Midwest,1,8,130,2023-08-24,0
HH-01216,eero 6,6.2.0,Basic,Northeast,3,25,622,2022-04-19,0
HH-01217,eero Pro 6E,6.3.0,eero Plus,Southwest,5,23,724,2022-01-07,0
HH-01218,eero Pro 6E,6.3.0,Basic,West,4,21,47,2023-11-15,0
HH-01219,eero 6,6.2.0,Basic,Southwest,4,25,158,2023-07-27,0
HH-01220,eero Max,6.4.2,Basic,West,2,14,1021,2021-03-16,0
HH-01221,eero 6,6.4.2,Basic,Southeast,3,20,395,2022-12-02,0
HH-01222,eero 6+,6.2.0,eero Plus,Southeast,4,19,491,2022-08-28,0
HH-01223,eero Max,6.3.0,eero Secure+,Midwest,3,20,964,2021-05-12,0
HH-01224,eero 6+,6.2.0,Basic,Northeast,2,15,361,2023-01-05,1
HH-01225,eero Pro 6E,6.4.2,Basic,West,5,31,714,2022-01-17,0
HH-01226,eero 6+,6.2.0,eero Plus,Northeast,2,19,940,2021-06-05,0
HH-01227,eero 6,6.5.0,eero Secure+,West,1,17,49,2023-11-13,0
HH-01228,eero Max,6.4.2,Basic,Northeast,1,14,575,2022-06-05,0
HH-01229,eero 6+,6.4.0,Basic,West,3,23,601,2022-05-10,1
HH-01230,eero Max,6.4.0,eero Plus,Northeast,2,19,491,2022-08-28,0
HH-01231,eero 6,6.5.0,eero Plus,Northeast,1,10,938,2021-06-07,0
HH-01232,eero 6,6.4.0,Basic,Southwest,3,19,634,2022-04-07,0
HH-01233,eero 6,6.2.0,eero Plus,Southeast,3,20,352,2023-01-14,0
HH-01234,eero Pro 6E,6.3.0,Basic,Southwest,3,22,118,2023-09-05,0
HH-01235,eero 6+,6.4.2,eero Plus,Midwest,1,10,202,2023-06-13,0
HH-01236,eero Max,6.4.2,eero Plus,Northeast,3,20,69,2023-10-24,0
HH-01237,eero 6+,6.4.2,eero Secure+,West,1,18,963,2021-05-13,0
HH-01238,eero Max,6.5.0,eero Plus,Southeast,2,24,232,2023-05-14,0
HH-01239,eero 6,6.5.0,Basic,Southwest,2,16,272,2023-04-04,0
HH-01240,eero Max,6.5.0,Basic,Midwest,4,22,117,2023-09-06,0
HH-01241,eero Pro 6E,6.2.0,eero Secure+,Midwest,2,18,703,2022-01-28,0
HH-01242,eero Pro 6E,6.4.0,Basic,Southeast,1,10,561,2022-06-19,0
HH-01243,eero Pro 6E,6.4.2,Basic,Northeast,2,15,689,2022-02-11,0
HH-01244,eero Pro 6E,6.4.2,Basic,Midwest,2,18,742,2021-12-20,0
HH-01245,eero Pro 6E,6.4.2,eero Plus,Southeast,5,24,276,2023-03-31,0
HH-01246,eero 6,6.2.0,eero Plus,Southeast,5,31,654,2022-03-18,1
HH-01247,eero 6,6.4.2,Basic,Southwest,1,19,760,2021-12-02,0
HH-01248,eero Max,6.4.2,Basic,Southwest,1,13,1014,2021-03-23,0
HH-01249,eero Pro 6E,6.2.0,eero Secure+,Northeast,1,12,525,2022-07-25,0
HH-01250,eero Pro 6E,6.4.0,eero Plus,Southeast,3,25,444,2022-10-14,0
HH-01251,eero 6+,6.2.0,eero Plus,Southeast,1,11,999,2021-04-07,1
HH-01252,eero 6,6.3.0,eero Secure+,Northeast,1,14,644,2022-03-28,1
HH-01253,eero 6,6.1.0,eero Secure+,Southeast,2,23,108,2023-09-15,1
HH-01254,eero Pro 6E,6.4.0,Basic,Northeast,1,12,557,2022-06-23,0
HH-01255,eero 6+,6.4.0,eero Secure+,West,1,18,735,2021-12-27,1
HH-01256,eero 6,6.4.2,Basic,Southwest,2,18,666,2022-03-06,0
HH-01257,eero 6+,6.4.2,Basic,Northeast,2,12,928,2021-06-17,0
HH-01258,eero 6,6.4.2,eero Secure+,Northeast,2,18,940,2021-06-05,0
HH-01259,eero 6+,6.3.0,Basic,Southwest,5,27,573,2022-06-07,0
HH-01260,eero 6,6.2.0,Basic,Southeast,1,16,1045,2021-02-20,0
HH-01261,eero Pro 6E,6.5.0,Basic,Southwest,2,17,719,2022-01-12,0
HH-01262,eero 6+,6.2.0,eero Plus,West,5,24,248,2023-04-28,0
HH-01263,eero 6+,6.5.0,Basic,Midwest,4,21,1024,2021-03-13,1
HH-01264,eero 6,6.4.2,eero Plus,Northeast,2,16,132,2023-08-22,0
HH-01265,eero 6,6.4.0,eero Secure+,Southwest,3,16,913,2021-07-02,0
HH-01266,eero 6+,6.5.0,eero Plus,West,1,12,659,2022-03-13,0
HH-01267,eero 6+,6.2.0,Basic,Midwest,3,17,784,2021-11-08,0
HH-01268,eero Pro 6E,6.3.0,eero Secure+,Southwest,5,28,36,2023-11-26,0
HH-01269,eero 6,6.4.2,Basic,Southeast,2,17,417,2022-11-10,0
HH-01270,eero Pro 6E,6.3.0,Basic,Southeast,2,15,857,2021-08-27,0
HH-01271,eero Max,6.5.0,Basic,Southwest,1,16,71,2023-10-22,0
HH-01272,eero Pro 6E,6.1.0,eero Plus,West,3,17,125,2023-08-29,0
HH-01273,eero 6,6.4.0,Basic,Midwest,3,18,275,2023-04-01,0
HH-01274,eero 6+,6.4.0,Basic,Southwest,3,21,143,2023-08-11,0
HH-01275,eero 6,6.4.2,Basic,Northeast,1,18,573,2022-06-07,0
HH-01276,eero 6,6.3.0,Basic,Northeast,2,29,359,2023-01-07,1
HH-01277,eero Max,6.3.0,eero Plus,Midwest,3,24,301,2023-03-06,0
HH-01278,eero 6,6.4.2,eero Secure+,Northeast,1,19,290,2023-03-17,0
HH-01279,eero 6+,6.2.0,eero Plus,Midwest,1,14,746,2021-12-16,0
HH-01280,eero Pro 6E,6.4.2,Basic,Southeast,2,14,293,2023-03-14,1
HH-01281,eero Pro 6E,6.4.0,Basic,Southwest,3,21,830,2021-09-23,0
HH-01282,eero 6+,6.4.2,eero Secure+,Southwest,3,20,347,2023-01-19,0
HH-01283,eero 6,6.4.2,Basic,Midwest,4,21,189,2023-06-26,0
HH-01284,eero 6+,6.3.0,eero Secure+,Northeast,2,18,506,2022-08-13,0
HH-01285,eero 6+,6.4.0,Basic,Midwest,4,23,670,2022-03-02,0
HH-01286,eero 6,6.5.0,eero Secure+,West,3,19,888,2021-07-27,0
HH-01287,eero 6+,6.4.0,Basic,Midwest,2,23,177,2023-07-08,0
HH-01288,eero 6,6.5.0,Basic,Northeast,1,18,1004,2021-04-02,1
HH-01289,eero 6,6.4.0,eero Plus,Northeast,2,18,81,2023-10-12,0
HH-01290,eero 6+,6.2.0,eero Plus,Southeast,5,25,287,2023-03-20,0
HH-01291,eero 6,6.4.0,Basic,Northeast,2,20,1049,2021-02-16,0
HH-01292,eero 6+,6.5.0,eero Plus,Southwest,2,19,277,2023-03-30,0
HH-01293,eero Pro 6E,6.3.0,eero Plus,West,1,16,317,2023-02-18,0
HH-01294,eero Pro 6E,6.5.0,Basic,Southeast,4,19,976,2021-04-30,0
HH-01295,eero 6,6.5.0,Basic,Southeast,2,17,243,2023-05-03,0
HH-01296,eero 6,6.3.0,eero Plus,Southeast,2,16,573,2022-06-07,0
HH-01297,eero 6,6.2.0,Basic,West,2,20,261,2023-04-15,1
HH-01298,eero Pro 6E,6.4.2,eero Plus,Midwest,2,22,672,2022-02-28,0
HH-01299,eero Pro 6E,6.3.0,Basic,Midwest,2,19,42,2023-11-20,0
HH-01300,eero 6,6.4.2,Basic,Southeast,2,18,867,2021-08-17,1
HH-01301,eero Max,6.4.0,Basic,Midwest,4,21,562,2022-06-18,0
HH-01302,eero 6,6.4.0,eero Plus,Southeast,4,20,868,2021-08-16,0
HH-01303,eero 6+,6.4.2,Basic,Southeast,3,19,648,2022-03-24,0
HH-01304,eero Pro 6E,6.4.0,Basic,Midwest,1,14,435,2022-10-23,0
HH-01305,eero Max,6.4.0,Basic,Midwest,3,23,317,2023-02-18,0
HH-01306,eero Pro 6E,6.3.0,eero Secure+,Southeast,1,16,455,2022-10-03,0
HH-01307,eero Pro 6E,6.3.0,Basic,Northeast,1,18,465,2022-09-23,0
HH-01308,eero 6+,6.4.0,eero Plus,Southeast,5,29,1019,2021-03-18,0
HH-01309,eero Pro 6E,6.4.2,Basic,Southeast,4,21,110,2023-09-13,0
HH-01310,eero 6,6.3.0,Basic,Midwest,3,20,387,2022-12-10,0
HH-01311,eero Max,6.4.0,eero Plus,West,4,31,731,2021-12-31,1
HH-01312,eero 6+,6.4.2,eero Plus,Northeast,5,25,284,2023-03-23,0
HH-01313,eero Pro 6E,6.3.0,eero Secure+,Southeast,3,21,928,2021-06-17,0
HH-01314,eero 6+,6.3.0,eero Secure+,Northeast,3,16,195,2023-06-20,0
HH-01315,eero Pro 6E,6.5.0,eero Plus,Midwest,3,21,494,2022-08-25,0
HH-01316,eero 6+,6.4.2,eero Plus,Southeast,1,13,285,2023-03-22,0
HH-01317,eero Pro 6E,6.4.0,eero Plus,Southwest,1,14,452,2022-10-06,0
HH-01318,eero 6,6.4.2,Basic,Southeast,3,22,227,2023-05-19,0
HH-01319,eero 6,6.1.0,eero Secure+,Midwest,2,25,586,2022-05-25,0
HH-01320,eero 6,6.4.2,eero Plus,West,1,15,912,2021-07-03,0
HH-01321,eero 6,6.4.0,eero Plus,West,2,22,554,2022-06-26,0
HH-01322,eero Max,6.4.0,Basic,West,2,15,584,2022-05-27,0
HH-01323,eero 6,6.3.0,Basic,Southwest,5,28,36,2023-11-26,0
HH-01324,eero Max,6.2.0,eero Secure+,West,3,29,73,2023-10-20,0
HH-01325,eero 6+,6.2.0,Basic,Southeast,2,18,764,2021-11-28,0
HH-01326,eero 6,6.5.0,Basic,Northeast,5,20,618,2022-04-23,0
HH-01327,eero Pro 6E,6.4.0,Basic,Northeast,4,22,841,2021-09-12,0
HH-01328,eero Pro 6E,6.4.0,eero Secure+,Southwest,2,15,520,2022-07-30,0
HH-01329,eero 6+,6.1.0,Basic,West,4,22,347,2023-01-19,1
HH-01330,eero 6+,6.1.0,eero Secure+,Northeast,2,19,247,2023-04-29,0
HH-01331,eero Pro 6E,6.4.2,Basic,Midwest,1,17,530,2022-07-20,0
HH-01332,eero 6,6.4.0,eero Secure+,Southwest,1,13,362,2023-01-04,0
HH-01333,eero Max,6.4.0,eero Plus,West,3,18,582,2022-05-29,0
HH-01334,eero Max,6.3.0,Basic,Midwest,2,23,1076,2021-01-20,0
HH-01335,eero Pro 6E,6.4.2,eero Plus,West,3,15,245,2023-05-01,0
HH-01336,eero 6,6.2.0,Basic,Southeast,3,17,1096,2020-12-31,0
HH-01337,eero Pro 6E,6.2.0,Basic,Southeast,1,14,772,2021-11-20,0
HH-01338,eero 6,6.4.0,eero Secure+,Midwest,1,13,965,2021-05-11,0
HH-01339,eero 6,6.3.0,Basic,Southeast,2,17,443,2022-10-15,0
HH-01340,eero 6,6.3.0,Basic,Northeast,1,21,651,2022-03-21,0
HH-01341,eero 6+,6.4.2,Basic,Southwest,3,18,646,2022-03-26,0
HH-01342,eero Max,6.4.2,Basic,Southwest,3,25,345,2023-01-21,0
HH-01343,eero Pro 6E,6.4.2,eero Secure+,Southwest,3,18,796,2021-10-27,0
HH-01344,eero Pro 6E,6.4.0,Basic,Southeast,2,16,528,2022-07-22,0
HH-01345,eero 6+,6.1.0,eero Secure+,Midwest,3,19,378,2022-12-19,0
HH-01346,eero 6+,6.3.0,eero Secure+,Southeast,4,28,104,2023-09-19,0
HH-01347,eero 6+,6.5.0,Basic,Northeast,5,25,262,2023-04-14,1
HH-01348,eero Max,6.4.0,Basic,Midwest,4,25,942,2021-06-03,0
HH-01349,eero 6,6.4.2,eero Secure+,Northeast,3,19,753,2021-12-09,0
HH-01350,eero Max,6.1.0,Basic,Northeast,1,14,599,2022-05-12,0
HH-01351,eero 6+,6.4.0,Basic,Southwest,3,17,67,2023-10-26,0
HH-01352,eero 6+,6.1.0,Basic,Northeast,5,26,291,2023-03-16,1
HH-01353,eero Pro 6E,6.4.0,eero Plus,West,1,10,241,2023-05-05,0
HH-01354,eero 6+,6.5.0,eero Plus,Midwest,2,17,1020,2021-03-17,0
HH-01355,eero Max,6.5.0,Basic,West,1,17,814,2021-10-09,0
HH-01356,eero Max,6.4.0,Basic,Northeast,3,28,235,2023-05-11,0
HH-01357,eero 6+,6.4.0,eero Secure+,Midwest,2,18,34,2023-11-28,0
HH-01358,eero 6,6.5.0,eero Plus,Southeast,1,14,177,2023-07-08,0
HH-01359,eero 6+,6.4.2,eero Plus,West,4,25,1004,2021-04-02,0
HH-01360,eero Max,6.1.0,eero Plus,Southeast,3,20,416,2022-11-11,0
HH-01361,eero 6,6.4.0,Basic,Southeast,2,12,457,2022-10-01,0
HH-01362,eero Pro 6E,6.3.0,eero Plus,West,2,19,398,2022-11-29,0
HH-01363,eero Pro 6E,6.4.0,Basic,Southeast,2,17,1030,2021-03-07,0
HH-01364,eero Pro 6E,6.4.0,Basic,Northeast,2,12,677,2022-02-23,0
HH-01365,eero 6,6.4.0,eero Plus,Southeast,2,23,1075,2021-01-21,0
HH-01366,eero Pro 6E,6.3.0,Basic,Midwest,2,22,579,2022-06-01,0
HH-01367,eero Max,6.2.0,eero Secure+,Southeast,3,21,568,2022-06-12,0
HH-01368,eero 6,6.4.0,Basic,Southeast,3,23,506,2022-08-13,1
HH-01369,eero 6,6.4.2,eero Secure+,Northeast,2,17,203,2023-06-12,0
HH-01370,eero Max,6.4.2,eero Secure+,Midwest,2,18,102,2023-09-21,0
HH-01371,eero 6,6.3.0,Basic,Southwest,4,25,1097,2020-12-30,0
HH-01372,eero Max,6.5.0,eero Plus,Southeast,1,11,774,2021-11-18,1
HH-01373,eero 6+,6.5.0,Basic,Southeast,1,18,1056,2021-02-09,0
HH-01374,eero 6,6.3.0,eero Secure+,Northeast,3,17,472,2022-09-16,0
HH-01375,eero Max,6.1.0,eero Plus,Northeast,3,22,108,2023-09-15,0
HH-01376,eero 6+,6.4.2,eero Plus,Northeast,1,21,168,2023-07-17,0
HH-01377,eero 6+,6.4.2,eero Plus,Midwest,3,23,844,2021-09-09,0
HH-01378,eero 6+,6.5.0,Basic,Midwest,3,20,1060,2021-02-05,0
HH-01379,eero 6+,6.5.0,Basic,West,4,21,912,2021-07-03,1
HH-01380,eero 6,6.4.2,Basic,Northeast,1,11,754,2021-12-08,0
HH-01381,eero 6+,6.4.0,eero Plus,Midwest,3,21,542,2022-07-08,0
HH-01382,eero Max,6.1.0,eero Plus,Midwest,1,12,725,2022-01-06,0
HH-01383,eero 6,6.3.0,eero Plus,Midwest,3,18,756,2021-12-06,0
HH-01384,eero Pro 6E,6.4.0,Basic,West,3,21,106,2023-09-17,0
HH-01385,eero 6+,6.4.2,eero Plus,Northeast,2,26,1096,2020-12-31,1
HH-01386,eero Pro 6E,6.4.0,Basic,Northeast,4,20,559,2022-06-21,1
HH-01387,eero 6,6.4.2,eero Secure+,Southwest,1,12,1042,2021-02-23,0
HH-01388,eero Max,6.3.0,eero Secure+,Southeast,2,16,219,2023-05-27,0
HH-01389,eero 6+,6.4.0,Basic,Northeast,1,17,904,2021-07-11,0
HH-01390,eero 6,6.2.0,Basic,Southeast,3,23,291,2023-03-16,0
HH-01391,eero 6,6.4.0,Basic,Southeast,1,10,173,2023-07-12,1
HH-01392,eero 6,6.4.2,eero Plus,Midwest,4,20,670,2022-03-02,0
HH-01393,eero 6+,6.4.2,eero Plus,Northeast,4,24,307,2023-02-28,0
HH-01394,eero 6+,6.5.0,eero Plus,Southeast,4,27,843,2021-09-10,0
HH-01395,eero Pro 6E,6.3.0,Basic,Midwest,1,8,336,2023-01-30,0
HH-01396,eero 6+,6.4.0,eero Plus,Southeast,3,22,636,2022-04-05,0
HH-01397,eero 6,6.3.0,eero Plus,West,1,15,579,2022-06-01,0
HH-01398,eero Pro 6E,6.4.0,Basic,Northeast,4,23,329,2023-02-06,0
HH-01399,eero Pro 6E,6.5.0,eero Plus,West,3,28,376,2022-12-21,0
HH-01400,eero 6,6.4.2,Basic,Midwest,2,11,455,2022-10-03,0
HH-01401,eero 6,6.5.0,eero Plus,Southwest,3,25,71,2023-10-22,0
HH-01402,eero 6,6.3.0,eero Secure+,Southeast,1,19,345,2023-01-21,0
HH-01403,eero Pro 6E,6.5.0,Basic,Southeast,2,14,667,2022-03-05,0
HH-01404,eero Pro 6E,6.1.0,eero Secure+,West,2,19,106,2023-09-17,0
HH-01405,eero 6+,6.5.0,eero Plus,West,5,28,125,2023-08-29,0
HH-01406,eero Pro 6E,6.3.0,Basic,Southeast,4,25,848,2021-09-05,0
HH-01407,eero Pro 6E,6.3.0,eero Plus,Northeast,3,17,766,2021-11-26,0
HH-01408,eero 6+,6.4.0,eero Plus,Midwest,5,31,779,2021-11-13,0
HH-01409,eero Max,6.5.0,Basic,West,2,19,234,2023-05-12,1
HH-01410,eero 6,6.1.0,Basic,Southeast,4,23,965,2021-05-11,0
HH-01411,eero 6,6.3.0,Basic,Midwest,2,19,684,2022-02-16,0
HH-01412,eero 6,6.5.0,Basic,Southwest,3,22,344,2023-01-22,0
HH-01413,eero 6,6.4.0,Basic,Southwest,3,22,773,2021-11-19,0
HH-01414,eero 6+,6.2.0,Basic,Midwest,1,17,324,2023-02-11,0
HH-01415,eero Max,6.4.0,Basic,Southeast,2,19,860,2021-08-24,0
HH-01416,eero 6,6.4.0,eero Secure+,West,1,13,671,2022-03-01,0
HH-01417,eero 6,6.5.0,Basic,Midwest,5,27,314,2023-02-21,0
HH-01418,eero 6+,6.4.2,eero Plus,Southwest,1,9,541,2022-07-09,0
HH-01419,eero Max,6.4.0,eero Plus,Southeast,2,22,1037,2021-02-28,0
HH-01420,eero 6+,6.5.0,eero Plus,Southwest,3,23,58,2023-11-04,0
HH-01421,eero 6+,6.4.0,Basic,Southeast,1,9,1060,2021-02-05,0
HH-01422,eero 6,6.1.0,eero Secure+,Southeast,2,15,571,2022-06-09,0
HH-01423,eero 6,6.3.0,eero Plus,Southwest,3,22,244,2023-05-02,0
HH-01424,eero Max,6.4.0,eero Secure+,Midwest,1,15,656,2022-03-16,0
HH-01425,eero Max,6.2.0,Basic,Southwest,3,18,244,2023-05-02,0
HH-01426,eero 6,6.5.0,Basic,Southeast,2,14,250,2023-04-26,0
HH-01427,eero Max,6.4.2,eero Plus,Midwest,1,14,1053,2021-02-12,0
HH-01428,eero Pro 6E,6.3.0,Basic,Southeast,3,21,290,2023-03-17,0
HH-01429,eero Max,6.4.0,eero Plus,Midwest,2,21,1053,2021-02-12,0
HH-01430,eero 6+,6.4.2,Basic,Southeast,4,27,595,2022-05-16,0
HH-01431,eero 6+,6.5.0,eero Plus,Southwest,4,25,830,2021-09-23,0
HH-01432,eero 6+,6.5.0,eero Secure+,Southwest,2,23,675,2022-02-25,0
HH-01433,eero Pro 6E,6.4.0,eero Plus,Southeast,2,19,1077,2021-01-19,0
HH-01434,eero 6,6.4.2,eero Secure+,Southeast,2,17,1018,2021-03-19,0
HH-01435,eero 6,6.4.0,eero Plus,Southwest,2,21,1021,2021-03-16,0
HH-01436,eero 6+,6.4.0,eero Plus,Southwest,2,22,658,2022-03-14,0
HH-01437,eero Pro 6E,6.2.0,eero Secure+,Southwest,4,25,507,2022-08-12,0
HH-01438,eero 6,6.2.0,eero Secure+,Southwest,2,22,411,2022-11-16,0
HH-01439,eero Pro 6E,6.4.0,eero Plus,Southeast,1,18,848,2021-09-05,0
HH-01440,eero Max,6.3.0,Basic,Southeast,2,22,403,2022-11-24,0
HH-01441,eero 6,6.1.0,eero Plus,Southeast,1,18,582,2022-05-29,0
HH-01442,eero Pro 6E,6.4.2,Basic,Northeast,3,22,791,2021-11-01,0
HH-01443,eero 6+,6.1.0,Basic,Southwest,2,19,121,2023-09-02,0
HH-01444,eero Max,6.4.0,eero Plus,Northeast,2,15,406,2022-11-21,1
HH-01445,eero 6,6.4.0,eero Secure+,West,2,13,632,2022-04-09,0
HH-01446,eero Pro 6E,6.5.0,eero Secure+,West,4,29,129,2023-08-25,0
HH-01447,eero Pro 6E,6.4.0,Basic,West,1,15,829,2021-09-24,0
HH-01448,eero Max,6.1.0,Basic,West,4,21,52,2023-11-10,0
HH-01449,eero Pro 6E,6.4.0,eero Secure+,Southeast,2,12,685,2022-02-15,0
HH-01450,eero 6+,6.4.2,Basic,West,4,27,799,2021-10-24,0
HH-01451,eero Pro 6E,6.5.0,eero Plus,Northeast,3,21,548,2022-07-02,0
HH-01452,eero Max,6.4.0,Basic,Northeast,1,23,948,2021-05-28,0
HH-01453,eero 6+,6.3.0,Basic,Southwest,4,24,406,2022-11-21,0
HH-01454,eero 6,6.5.0,eero Secure+,Northeast,3,20,1078,2021-01-18,0
HH-01455,eero Max,6.2.0,Basic,West,1,17,320,2023-02-15,1
HH-01456,eero Pro 6E,6.4.2,Basic,Southwest,1,15,892,2021-07-23,0
